Time (s),A-output,B-output
4.218665,-0.075422,-0.037490
4.223665,0.046591,-0.023735
4.228665,0.186966,-0.044452
4.233665,0.334057,-0.067729
4.238665,0.368452,-0.068778
4.243665,0.242394,-0.075643
4.248665,0.048692,-0.099594
4.253665,-0.066139,-0.149112
4.258665,-0.127412,-0.182814
4.263665,-0.146125,-0.149730
4.268665,-0.046777,-0.085056
4.273665,0.133517,-0.053168
4.278665,0.295273,-0.055438
4.283665,0.348923,-0.067348
4.288665,0.299933,-0.056995
4.293665,0.202719,-0.052692
4.298665,0.064629,-0.064415
4.303665,-0.065648,-0.042494
4.308665,-0.115949,-0.022549
4.313665,-0.045814,-0.023461
4.318665,0.106742,-0.010865
4.323665,0.254461,-0.009640
4.328665,0.348468,-0.076003
4.333665,0.390674,-0.052764
4.338665,0.260094,0.022245
4.343665,-0.071624,-0.018753
